chromo,strand,start,end,count,alt3,alt5,alt3+5,skip,constitLevel,inclLevel,3usageLevel,genename
chr19,-,10395227,10395543,19,4,0,0,0,0.826,1.000,0.826,CDC37
chr19,+,10544782,10544866,48,8,0,0,0,0.857,1.000,0.857,ATG4D
chr19,-,10579715,10579858,24,5,0,0,0,0.828,1.000,0.828,AP1M2
chr19,+,10683136,10683262,40,38,0,0,0,0.513,1.000,0.513,ILF3
chr19,+,10984120,10984373,82,52,0,0,0,0.612,1.000,0.612,SMARCA4
chr19,+,11041306,11041560,19,8,0,0,0,0.704,1.000,0.704,SMARCA4
chr19,+,11058254,11058363,91,30,0,0,0,0.752,1.000,0.752,SMARCA4
chr19,+,11359531,11359720,151,26,0,0,0,0.853,1.000,0.853,PLPPR2
chr19,-,11399854,11399951,12,5,0,0,0,0.706,1.000,0.706,RGL3
chr19,-,12018165,12018292,11,8,0,0,0,0.579,1.000,0.579,ZNF433
chr19,-,12135768,12135904,48,37,0,0,0,0.565,1.000,0.565,"ZNF20,ZNF625-ZNF20"
chr19,-,12702071,12702147,22,4,0,0,0,0.846,1.000,0.846,TNPO2
chr19,+,12738510,12738658,277,4,0,0,0,0.986,1.000,0.986,ASNA1
chr19,-,12829810,12829997,33,4,0,0,0,0.892,1.000,0.892,RTBDN
chr19,-,13145287,13145395,85,5,0,0,0,0.944,1.000,0.944,STX10
chr19,+,13768560,13768737,14,6,0,0,0,0.700,1.000,0.700,MRI1
chr19,+,13928123,13928188,23,5,0,0,0,0.821,1.000,0.821,CC2D1A
chr19,+,14563205,14563257,341,27,0,0,0,0.927,1.000,0.927,TECR
chr19,+,14563799,14563903,366,16,0,0,0,0.958,1.000,0.958,TECR
chr19,-,14566764,14566933,115,5,0,0,0,0.958,1.000,0.958,NDUFB7
chr19,+,15109055,15109397,24,6,0,0,0,0.800,1.000,0.800,SYDE1
chr19,+,15680243,15680297,35,4,0,0,0,0.897,1.000,0.897,CYP4F12
chr19,+,16034479,16035012,6,4,0,0,0,0.600,1.000,0.600,LINC00905
chr19,+,16129553,16129604,287,7,0,0,0,0.976,1.000,0.976,RAB8A
chr19,-,17059996,17060092,54,10,0,0,0,0.844,1.000,0.844,HAUS8
chr19,+,17202841,17202883,22,17,0,0,0,0.564,1.000,0.564,MYO9B
chr19,+,18920579,18920703,248,12,0,0,0,0.954,1.000,0.954,DDX49
chr19,-,18931975,18932132,29,6,0,0,0,0.829,1.000,0.829,HOMER3
chr19,-,19133129,19133210,176,6,0,0,0,0.967,1.000,0.967,TMEM161A
chr19,+,19196965,19197046,96,69,0,0,0,0.582,1.000,0.582,RFXANK
chr19,+,19465339,19465614,20,6,0,0,0,0.769,1.000,0.769,GATAD2A
chr19,+,19501117,19501416,21,4,0,0,0,0.840,1.000,0.840,GATAD2A
chr19,-,19653968,19654144,32,11,0,0,0,0.744,1.000,0.744,ATP13A1
chr19,+,29812968,29813037,24,5,0,0,0,0.828,1.000,0.828,CCNE1
chr19,-,32868447,32868645,10,5,0,0,0,0.667,1.000,0.667,SLC7A9
chr19,+,33798667,33798766,28,12,0,0,0,0.700,1.000,0.700,KCTD15
chr19,+,34933624,34933723,5,5,0,0,0,0.500,1.000,0.500,ZNF30
chr19,+,35042452,35042522,37,7,0,0,0,0.841,1.000,0.841,HPN
chr19,+,35745834,35745991,95,5,0,0,0,0.950,1.000,0.950,"PSENEN,AC002398.9"
chr19,+,35878084,35878108,50,13,0,0,0,0.794,1.000,0.794,APLP1
chr19,-,36010566,36010683,27,9,0,0,0,0.750,1.000,0.750,ALKBH6
chr19,-,36032191,36032415,586,8,0,0,0,0.987,1.000,0.987,CLIP3
chr19,+,36102736,36102851,13,12,0,0,0,0.520,1.000,0.520,WDR62
chr19,-,38212279,38212361,22,4,0,0,0,0.846,1.000,0.846,DPF1
chr19,+,38304623,38304686,39,11,0,0,0,0.780,1.000,0.780,"C19orf33,CTB-102L5.4"
chr19,-,38419859,38420013,9,4,0,0,0,0.692,1.000,0.692,RASGRP4
chr19,-,38889854,38889961,586,16,0,0,0,0.973,1.000,0.973,SIRT2
chr19,+,38905014,38905120,133,16,0,0,0,0.893,1.000,0.893,NFKBIB
chr19,-,38921526,38921667,92,6,0,0,0,0.939,1.000,0.939,"CTC-360G5.8,SARS2"
chr19,+,39414991,39415260,8,4,0,0,0,0.667,1.000,0.667,PLEKHG2
chr19,-,39433664,39433761,1922,4,0,0,0,0.998,1.000,0.998,RPS16
chr19,+,39445803,39445965,371,58,0,0,0,0.865,1.000,0.865,SUPT5H
chr19,-,39826671,39826987,12,9,0,0,0,0.571,1.000,0.571,DYRK1B
chr19,-,39840413,39840515,418,6,0,0,0,0.986,1.000,0.986,FBL
chr19,+,39972368,39972555,464,8,0,0,0,0.983,1.000,0.983,PSMC4
chr19,-,40081818,40081914,17,5,0,0,0,0.773,1.000,0.773,"ZNF780A,AC005614.5"
chr19,+,40366418,40366510,337,25,0,0,0,0.931,1.000,0.931,PLD3
chr19,+,41303971,41304261,48,5,0,0,0,0.906,1.000,0.906,HNRNPUL1
chr19,+,41305675,41305867,54,8,0,0,0,0.871,1.000,0.871,HNRNPUL1
chr19,+,41579269,41579628,4,4,0,0,0,0.500,1.000,0.500,CEACAM21
chr19,+,41879534,41879653,149,4,0,0,0,0.974,1.000,0.974,CD79A
chr19,-,41988475,41988562,397,30,0,0,0,0.930,1.000,0.930,ATP1A3
chr19,-,42096081,42096195,15,11,0,0,0,0.577,1.000,0.577,POU2F2
chr19,+,42293934,42294089,21,14,0,0,0,0.600,1.000,0.600,CIC
chr19,+,43597093,43597193,47,12,0,0,0,0.797,1.000,0.797,"ZNF576,SRRM5"
chr19,+,44170034,44170095,90,5,0,0,0,0.947,1.000,0.947,ZNF226
chr19,+,44172087,44172214,87,5,0,0,0,0.946,1.000,0.946,ZNF226
chr19,+,44213089,44213244,30,5,0,0,0,0.857,1.000,0.857,ZNF227
chr19,-,44497283,44497377,34,11,0,0,0,0.756,1.000,0.756,ZNF180
chr19,+,44891406,44891689,128,26,0,0,0,0.831,1.000,0.831,TOMM40
chr19,+,44906601,44906667,483,8,0,0,0,0.984,1.000,0.984,APOE
chr19,+,45522717,45522818,28,6,0,0,0,0.824,1.000,0.824,VASP
chr19,+,45523840,45523877,44,8,0,0,0,0.846,1.000,0.846,VASP
chr19,-,45641640,45641748,43,14,0,0,0,0.754,1.000,0.754,EML2
chr19,-,46681649,46681748,43,4,0,0,0,0.915,1.000,0.915,PRKD2
chr19,-,46716130,46716220,4,4,0,0,0,0.500,1.000,0.500,PRKD2
chr19,-,46725472,46725648,57,8,0,0,0,0.877,1.000,0.877,STRN4
chr19,-,46727451,46727546,55,21,0,0,0,0.724,1.000,0.724,STRN4
chr19,-,47414716,47414866,32,8,0,0,0,0.800,1.000,0.800,MEIS3
chr19,+,47725811,47726224,23,4,0,0,0,0.852,1.000,0.852,EHD2
chr19,+,47755347,47755523,78,7,0,0,0,0.918,1.000,0.918,GLTSCR2
chr19,-,48105332,48105444,213,4,0,0,0,0.982,1.000,0.982,PLA2G4C
chr19,-,48106521,48106561,270,4,0,0,0,0.985,1.000,0.985,PLA2G4C
chr19,-,48150087,48150210,41,4,0,0,0,0.911,1.000,0.911,LIG1
chr19,-,48715624,48715917,7,6,0,0,0,0.538,1.000,0.538,MAMSTR
chr19,-,49450781,49450848,324,11,0,0,0,0.967,1.000,0.967,PIH1D1
chr19,+,49475690,49475801,16,11,0,0,0,0.593,1.000,0.593,FLT3LG
chr19,+,49476144,49476198,25,4,0,0,0,0.862,1.000,0.862,"CTD-3148I10.15,FLT3LG"
chr19,+,49859985,49860183,64,4,0,0,0,0.941,1.000,0.941,PTOV1
chr19,+,49888230,49888317,27,5,0,0,0,0.844,1.000,0.844,TBC1D17
chr19,+,50286481,50286694,16,4,0,0,0,0.800,1.000,0.800,MYH14
chr19,+,50377586,50377648,624,4,0,0,0,0.994,1.000,0.994,NR1H2
chr19,+,50398850,50399053,20,5,0,0,0,0.800,1.000,0.800,POLD1
chr19,-,50510285,50510448,34,10,0,0,0,0.773,1.000,0.773,JOSD2
chr19,-,50827661,50827812,14,9,0,0,0,0.609,1.000,0.609,KLK15
chr19,+,50858157,50858315,9,6,0,0,0,0.600,1.000,0.600,KLK3
chr19,-,51019042,51019142,11,10,0,0,0,0.524,1.000,0.524,KLK10
chr19,-,51416665,51416950,12,13,0,0,0,0.480,1.000,0.480,SIGLEC10
chr19,+,52212954,52213110,166,5,0,0,0,0.971,1.000,0.971,PPP2R1A
chr19,-,53086261,53086321,30,8,0,0,0,0.789,1.000,0.789,ZNF160
chr19,-,53807494,53807665,8,6,0,0,0,0.571,1.000,0.571,NLRP12
chr19,-,54096861,54097164,48,5,0,0,0,0.906,1.000,0.906,OSCAR
chr19,+,54142928,54143003,81,10,0,0,0,0.890,1.000,0.890,CNOT3
chr19,+,54145597,54145817,22,15,0,0,0,0.595,1.000,0.595,CNOT3
chr19,+,54201159,54201281,715,4,0,0,0,0.994,1.000,0.994,RPS9
chr19,-,54217318,54217474,39,4,0,0,0,0.907,1.000,0.907,LILRB3
chr19,+,54536901,54537162,4,4,0,0,0,0.500,1.000,0.500,KIR3DX1
chr19,+,54633973,54634021,14,7,0,0,0,0.667,1.000,0.667,LILRB1
chr19,+,54663753,54664038,92,8,0,0,0,0.920,1.000,0.920,LILRB4
chr19,-,55064295,55064412,16,4,0,0,0,0.800,1.000,0.800,RDH13
chr19,-,55095444,55095600,22,16,0,0,0,0.579,1.000,0.579,PPP1R12C
chr19,-,55141856,55141920,231,5,0,0,0,0.979,1.000,0.979,TNNT1
chr19,-,55159898,55160013,15,4,0,0,0,0.789,1.000,0.789,"CTD-2587H24.4,DNAAF3"
chr19,-,55174881,55174999,11,4,0,0,0,0.733,1.000,0.733,SYT5
chr19,-,55265277,55265389,41,6,0,0,0,0.872,1.000,0.872,HSPBP1
chr19,-,55279398,55279702,177,16,0,0,0,0.917,1.000,0.917,HSPBP1
chr19,-,55455259,55455330,119,12,0,0,0,0.908,1.000,0.908,ISOC2
chr19,+,55649001,55649077,30,12,0,0,0,0.714,1.000,0.714,CCDC106
chr19,+,55692950,55693037,12,10,0,0,0,0.545,1.000,0.545,EPN1
chr19,+,57491470,57491597,42,27,0,0,0,0.609,1.000,0.609,"AC003005.4,ZNF419"
chr19,+,57504659,57504786,30,17,0,0,0,0.638,1.000,0.638,"ZNF773,AC003005.4"
chr19,-,57912059,57912186,12,12,0,0,0,0.500,1.000,0.500,"ZNF417,CTD-2583A14.9"
chr19,+,58353378,58353474,10,5,0,0,0,0.667,1.000,0.667,A1BG-AS1
chr19,+,58548861,58548910,379,5,0,0,0,0.987,1.000,0.987,TRIM28
chr20,+,349248,349363,53,4,0,0,0,0.930,1.000,0.930,NRSN2
chr20,-,1982955,1983103,48,32,0,0,0,0.600,1.000,0.600,PDYN
chr20,+,2572178,2572269,7,4,0,0,0,0.636,1.000,0.636,TMC2
chr20,+,2654413,2654575,1163,4,0,0,0,0.997,1.000,0.997,NOP56
chr20,-,4970792,4970919,10,6,0,0,0,0.625,1.000,0.625,SLC23A2
chr20,+,13793179,13793227,30,11,0,0,0,0.732,1.000,0.732,NDUFAF5
chr20,-,18412645,18412835,8,5,0,0,0,0.615,1.000,0.615,DZANK1
chr20,-,18465249,18465377,7,7,0,0,0,0.500,1.000,0.500,DZANK1
chr20,-,32728088,32728142,74,20,0,0,0,0.787,1.000,0.787,COMMD7
chr20,-,33659884,33660003,48,4,0,0,0,0.923,1.000,0.923,NECAB3
chr20,+,34526267,34526343,163,4,0,0,0,0.976,1.000,0.976,DYNLRB1
chr20,-,34945952,34946098,370,6,0,0,0,0.984,1.000,0.984,GSS
chr20,+,35547411,35547505,408,4,0,0,0,0.990,1.000,0.990,ERGIC3
chr20,-,35709223,35709274,45,32,0,0,0,0.584,1.000,0.584,RBM39
chr20,-,36614304,36614437,13,4,0,0,0,0.765,1.000,0.765,SLA2
chr20,+,38448661,38448730,25,5,0,0,0,0.833,1.000,0.833,SNHG11
chr20,+,38450335,38450447,24,4,0,0,0,0.857,1.000,0.857,SNHG11
chr20,+,38535073,38535207,12,6,0,0,0,0.667,1.000,0.667,RALGAPB
chr20,+,38565355,38565478,8,7,0,0,0,0.533,1.000,0.533,RALGAPB
chr20,+,41174123,41174311,27,7,0,0,0,0.794,1.000,0.794,PLCG1
chr20,+,45365618,45365686,210,4,0,0,0,0.981,1.000,0.981,"SYS1-DBNDD2,SYS1"
chr20,-,45911151,45911251,382,4,0,0,0,0.990,1.000,0.990,PLTP
chr20,-,46355072,46355241,68,19,0,0,0,0.782,1.000,0.782,SLC35C2
chr20,-,46592403,46592529,16,4,0,0,0,0.800,1.000,0.800,SLC13A3
chr20,+,47016180,47016297,17,7,0,0,0,0.708,1.000,0.708,EYA2
chr20,+,47650981,47651276,11,8,0,0,0,0.579,1.000,0.579,NCOA3
chr20,-,49124374,49124587,54,6,0,0,0,0.900,1.000,0.900,STAU1
chr20,-,51523080,51524110,10,5,0,0,0,0.667,1.000,0.667,NFATC2
chr20,-,52186831,52187071,86,20,0,0,0,0.811,1.000,0.811,ZFP64
chr20,+,56517105,56517201,178,5,0,0,0,0.973,1.000,0.973,RTFDC1
chr20,+,58903530,58903585,505,302,0,0,0,0.626,1.000,0.626,GNAS
chr20,+,58986092,58986208,462,7,0,0,0,0.985,1.000,0.985,NELFCD
chr20,+,62387320,62387388,532,14,0,0,0,0.974,1.000,0.974,RPS21
chr20,+,62807536,62807605,115,11,0,0,0,0.913,1.000,0.913,OGFR
chr20,+,62838683,62838761,31,4,0,0,0,0.886,1.000,0.886,COL9A3
chr20,+,63239357,63239610,7,4,0,0,0,0.636,1.000,0.636,BIRC7
chr20,+,63286365,63286442,70,7,0,0,0,0.909,1.000,0.909,ARFGAP1
chr20,-,63945804,63945975,38,7,0,0,0,0.844,1.000,0.844,UCKL1
chr20,-,63946452,63946643,86,16,0,0,0,0.843,1.000,0.843,UCKL1
chr20,+,64071869,64071941,43,4,0,0,0,0.915,1.000,0.915,TCEA2
chr20,+,64218910,64219035,6,4,0,0,0,0.600,1.000,0.600,MYT1
chr21,-,7828641,7828752,6,4,0,0,0,0.600,1.000,0.600,CH507-396I9.6
chr21,-,31685048,31685174,8,8,0,0,0,0.500,1.000,0.500,SCAF4
chr21,-,32678644,32678801,7,4,0,0,0,0.636,1.000,0.636,SYNJ1
chr21,-,33539170,33539356,206,30,0,0,0,0.873,1.000,0.873,GART
chr21,+,33750142,33750322,40,6,0,0,0,0.870,1.000,0.870,ITSN1
chr21,-,36058815,36058924,53,22,0,0,0,0.707,1.000,0.707,SETD4
chr21,+,37478180,37478300,11,7,0,0,0,0.611,1.000,0.611,DYRK1A
chr21,+,41445999,41446141,31,9,0,0,0,0.775,1.000,0.775,MX1
chr21,-,42376540,42376683,10,5,0,0,0,0.667,1.000,0.667,TMPRSS3
chr21,+,43793318,43793404,193,16,0,0,0,0.923,1.000,0.923,RRP1
chr21,+,44087698,44087928,11,5,0,0,0,0.688,1.000,0.688,TRAPPC10
chr21,+,44115690,44115920,21,4,0,0,0,0.840,1.000,0.840,PWP2
chr21,+,44426659,44426736,40,5,0,0,0,0.889,1.000,0.889,TRPM2
chr21,-,46314715,46314880,8,5,0,0,0,0.615,1.000,0.615,C21orf58
chr21,-,46317207,46317268,12,8,0,0,0,0.600,1.000,0.600,C21orf58
chr21,-,46602277,46602416,187,19,0,0,0,0.908,1.000,0.908,S100B
chr21,+,46636895,46636990,383,12,0,0,0,0.970,1.000,0.970,PRMT2
chr21,+,46643534,46643639,400,13,0,0,0,0.969,1.000,0.969,PRMT2
chr22,-,17209355,17209723,54,10,0,0,0,0.844,1.000,0.844,CECR1
chr22,-,19064847,19065067,54,27,0,0,0,0.667,1.000,0.667,DGCR2
chr22,-,19139854,19140024,87,4,0,0,0,0.956,1.000,0.956,DGCR14
chr22,+,19719805,19719892,163,6,0,0,0,0.964,1.000,0.964,SEPT5
chr22,-,19931029,19931098,79,12,0,0,0,0.868,1.000,0.868,TXNRD2
chr22,+,19962526,19962815,309,6,0,0,0,0.981,1.000,0.981,COMT
chr22,-,19973118,19973317,8,4,0,0,0,0.667,1.000,0.667,ARVCF
chr22,+,20564449,20564688,61,5,0,0,0,0.924,1.000,0.924,MED15
chr22,+,20566466,20566817,29,5,0,0,0,0.853,1.000,0.853,MED15
chr22,-,21477996,21478101,38,5,0,0,0,0.884,1.000,0.884,onlyEST
chr22,-,21975639,21975807,145,4,0,0,0,0.973,1.000,0.973,TOP3B
chr22,-,24225244,24225411,16,4,0,0,0,0.800,1.000,0.800,GGT5
chr22,-,29260701,29260864,20,4,0,0,0,0.833,1.000,0.833,RHBDD3
chr22,-,30503676,30503752,10,4,0,0,0,0.714,1.000,0.714,SEC14L4
chr22,-,30580570,30580701,53,8,0,0,0,0.869,1.000,0.869,PES 1.00
chr22,+,30889176,30889234,18,9,0,0,0,0.667,1.000,0.667,OSBP2
chr22,-,31105929,31105965,80,5,0,0,0,0.941,1.000,0.941,SELM
chr22,-,31447425,31447565,18,7,0,0,0,0.720,1.000,0.720,EIF4ENIF1
chr22,+,31836971,31837155,9,9,0,0,0,0.500,1.000,0.500,DEPDC5
chr22,+,31873254,31873332,16,4,0,0,0,0.800,1.000,0.800,DEPDC5
chr22,-,32868965,32869125,9,5,0,0,0,0.643,1.000,0.643,SYN3
chr22,+,35323027,35323177,472,11,0,0,0,0.977,1.000,0.977,TOM1
chr22,-,35759887,35760020,18,17,0,0,0,0.514,1.000,0.514,RBFOX2
chr22,-,35781599,35781743,62,14,0,0,0,0.816,1.000,0.816,RBFOX2
chr22,-,36480574,36480837,85,8,0,0,0,0.914,1.000,0.914,TXN2
chr22,-,36516704,36516790,190,4,0,0,0,0.979,1.000,0.979,EIF3D
chr22,-,36523208,36523281,596,5,0,0,0,0.992,1.000,0.992,EIF3D
chr22,+,36930654,36930830,6,4,0,0,0,0.600,1.000,0.600,CSF2RB
chr22,+,37629997,37630170,48,4,0,0,0,0.923,1.000,0.923,GGA1
chr22,-,38169217,38169471,150,71,0,0,0,0.679,1.000,0.679,PLA2G6
chr22,-,38314081,38314169,102,7,0,0,0,0.936,1.000,0.936,CSNK1E
chr22,-,39314106,39314208,1144,7,0,0,0,0.994,1.000,0.994,RPL3
chr22,+,39415005,39415142,137,5,0,0,0,0.965,1.000,0.965,TAB1
chr22,+,40404246,40404455,126,9,0,0,0,0.933,1.000,0.933,SGSM3
chr22,-,41280932,41281082,114,6,0,0,0,0.950,1.000,0.950,RANGAP1
chr22,+,41507790,41508049,258,4,0,0,0,0.985,1.000,0.985,ACO2
chr22,-,42070281,42070373,16,15,0,0,0,0.516,1.000,0.516,NAGA
chr22,-,42516010,42516136,308,4,0,0,0,0.987,1.000,0.987,RRP7A
chr22,+,45535199,45535337,151,8,0,0,0,0.950,1.000,0.950,FBLN1
chr22,+,46198341,46198591,7,5,0,0,0,0.583,1.000,0.583,PPARA
chr22,+,46350290,46350463,24,34,0,0,0,0.414,1.000,0.414,TRMU
chr22,+,50197822,50197995,42,4,0,0,0,0.913,1.000,0.913,TRABD
chr22,-,50467531,50467690,25,9,0,0,0,0.735,1.000,0.735,SBF1
chr22,+,50488274,50488342,29,4,0,0,0,0.879,1.000,0.879,MIOX
chr22,-,50782187,50782351,35,20,0,0,0,0.636,1.000,0.636,RABL2B
chrX,+,2738199,2738256,198,30,0,0,0,0.868,1.000,0.868,CD99
chrX,-,2960377,2960420,59,7,0,0,0,0.894,1.000,0.894,ARSE
chrX,+,13623823,13623925,18,9,0,0,0,0.667,1.000,0.667,EGFL6
chrX,+,13768053,13768224,25,5,0,0,0,0.833,1.000,0.833,OFD1
chrX,-,15250429,15250564,20,4,0,0,0,0.833,1.000,0.833,ASB9
chrX,+,15799871,15799953,21,8,0,0,0,0.724,1.000,0.724,ZRSR2
chrX,+,16735226,16735345,196,4,0,0,0,0.980,1.000,0.980,SYAP1
chrX,-,16858675,16858849,130,5,0,0,0,0.963,1.000,0.963,RBBP7
chrX,+,17746017,17746098,25,20,0,0,0,0.556,1.000,0.556,SCML1
chrX,+,19351280,19351407,375,5,0,0,0,0.987,1.000,0.987,PDHA1
chrX,-,20172745,20172871,24,5,0,0,0,0.828,1.000,0.828,RPS6KA3
chrX,-,41534892,41534973,17,11,0,0,0,0.607,1.000,0.607,CASK
chrX,+,47203540,47203696,133,4,0,0,0,0.971,1.000,0.971,UBA1
chrX,-,47456271,47456398,24,5,0,0,0,0.828,1.000,0.828,ZNF41
chrX,-,48460648,48460764,21,4,0,0,0,0.840,1.000,0.840,SLC38A5
chrX,+,48482402,48482506,32,12,0,0,0,0.727,1.000,0.727,FTSJ1
chrX,+,48511294,48511487,45,15,0,0,0,0.750,1.000,0.750,PORCN
chrX,+,48902731,48902795,98,5,0,0,0,0.951,1.000,0.951,PQBP1
chrX,+,49281980,49282063,16,9,0,0,0,0.640,1.000,0.640,PPP1R3F
chrX,-,52067962,52068203,41,27,0,0,0,0.603,1.000,0.603,MAGED4B
chrX,+,52185891,52186132,38,27,0,0,0,0.585,1.000,0.585,MAGED4
chrX,+,52899467,52899541,42,8,0,0,0,0.840,1.000,0.840,FAM156B
chrX,-,53217142,53217277,11,6,0,0,0,0.647,1.000,0.647,KDM5C
chrX,-,54042630,54042820,48,4,0,0,0,0.923,1.000,0.923,PHF8
chrX,-,64921816,64921988,193,11,0,0,0,0.946,1.000,0.946,ZC4H2
chrX,-,70929627,70930022,20,19,0,0,0,0.513,1.000,0.513,SLC7A3
chrX,-,72275052,72275150,3048,5,0,0,0,0.998,1.000,0.998,RPS4X
chrX,+,101488043,101488099,39,7,0,0,0,0.848,1.000,0.848,ARMCX4
chrX,-,101659075,101659148,94,18,0,0,0,0.839,1.000,0.839,ARMCX2
chrX,+,102217954,102218080,9,7,0,0,0,0.562,1.000,0.562,onlyEST
chrX,-,102469032,102469158,9,7,0,0,0,0.562,1.000,0.562,TCP11X2
chrX,+,103330922,103331040,43,11,0,0,0,0.796,1.000,0.796,TCEAL7
chrX,+,103776852,103776999,23,5,0,0,0,0.821,1.000,0.821,PLP1
chrX,+,105949574,105949734,14,14,0,0,0,0.500,1.000,0.500,NRK
chrX,-,107775099,107775511,5,8,0,0,0,0.385,1.000,0.385,TSC22D3
chrX,-,109683135,109683375,57,24,0,0,0,0.704,1.000,0.704,ACSL4
chrX,+,119574900,119574981,237,4,0,0,0,0.983,1.000,0.983,UBE2A
chrX,-,119663481,119663677,554,8,0,0,0,0.986,1.000,0.986,SEPT6
chrX,-,130637228,130637410,14,4,0,0,0,0.778,1.000,0.778,ENOX2
chrX,-,132386660,132386811,17,4,0,0,0,0.810,1.000,0.810,MBNL3
chrX,+,134413490,134413657,12,4,0,0,0,0.750,1.000,0.750,PHF6
chrX,-,134785885,134785950,22,17,0,0,0,0.564,1.000,0.564,FAM122B
chrX,+,136497623,136497870,28,8,0,0,0,0.778,1.000,0.778,HTATSF1
chrX,-,136879016,136879123,3320,16,0,0,0,0.995,1.000,0.995,RBMX
chrX,+,147944868,147945051,18,5,0,0,0,0.783,1.000,0.783,FMR1
chrX,+,152920706,152920748,11,11,0,0,0,0.500,1.000,0.500,ZNF185
chrX,-,153455541,153455766,18,5,0,0,0,0.783,1.000,0.783,"TREX2,HAUS7"
chrX,+,153505862,153506076,134,5,0,0,0,0.964,1.000,0.964,BGN
chrX,+,153693461,153693586,62,4,0,0,0,0.939,1.000,0.939,SLC6A8
chrX,+,153783754,153783884,7,5,0,0,0,0.583,1.000,0.583,SRPK3
chrX,+,153905531,153906416,10,4,0,0,0,0.714,1.000,0.714,AVPR2
chrX,+,154448892,154448954,86,4,0,0,0,0.956,1.000,0.956,FAM50A
chrX,-,154508473,154508597,73,5,0,0,0,0.936,1.000,0.936,FAM3A
chrX,-,154534337,154534496,119,13,0,0,0,0.902,1.000,0.902,G6PD
chrX,+,154551987,154552189,117,4,0,0,0,0.967,1.000,0.967,IKBKG
chrX,-,154713206,154713423,4,4,0,0,0,0.500,1.000,0.500,GAB3
chrX,+,155073376,155073431,69,9,0,0,0,0.885,1.000,0.885,BRCC3
chrX,+,156002881,156003019,27,4,0,0,0,0.871,1.000,0.871,IL9R
chrY,+,2738199,2738256,198,30,0,0,0,0.868,1.000,0.868,CD99
chrY,+,12904934,12904981,11,4,0,0,0,0.733,1.000,0.733,DDX3Y
chrY,-,19709450,19709809,9,7,0,0,0,0.562,1.000,0.562,KDM5D
chrY,+,57189401,57189539,27,4,0,0,0,0.871,1.000,0.871,IL9R
